act,frame,error
act,frame,error
waiting,0,0.0
waiting,1,0.05496606
waiting,2,0.06597886
waiting,3,0.052033298
waiting,4,0.08399921
waiting,5,0.057188544
waiting,6,0.073524036
waiting,7,0.10221443
waiting,8,0.051297545
waiting,9,0.0652219
waiting,10,0.07338171
waiting,11,0.43206882
waiting,12,0.8381467
waiting,13,1.289255
waiting,14,1.7458843
waiting,15,2.1147554
waiting,16,2.510646
waiting,17,2.9193606
waiting,18,3.2861779
waiting,19,3.6178026
waiting,20,4.002782
waiting,21,4.358897
waiting,22,4.715814
waiting,23,5.024572
waiting,24,5.330866
waiting,25,5.632553
waiting,26,5.9241376
waiting,27,6.236251
waiting,28,6.5202727
waiting,29,6.7399497
waiting,30,6.9641805
waiting,31,7.162454
waiting,32,7.330238
waiting,33,7.4218707
waiting,34,7.437099
waiting,35,7.4581823
waiting,36,7.494105
waiting,37,7.527786
waiting,38,7.5940514
waiting,39,7.6568975
waiting,40,7.7315636
waiting,41,7.798757
waiting,42,7.898941
waiting,43,7.955478
waiting,44,7.9587045
waiting,45,7.841559
waiting,46,7.678169
waiting,47,7.5619354
waiting,48,7.433759
waiting,49,7.3149023
waiting,50,7.2244387
waiting,51,7.2108397
waiting,52,7.1883664
waiting,53,7.1900983
waiting,54,7.260911
waiting,55,7.318463
waiting,56,7.3349953
waiting,57,7.339141
waiting,58,7.3535256
waiting,59,7.347664
waiting,60,7.45464
waiting,61,7.5704684
waiting,62,7.674726
waiting,63,7.7923784
waiting,64,7.837322
waiting,65,7.941636
waiting,66,7.9823823
waiting,67,8.012267
waiting,68,8.004387
waiting,69,7.936283
waiting,70,7.9166217
waiting,71,7.936652
waiting,72,7.949644
waiting,73,7.9299116
waiting,74,7.899282
waiting,75,7.8656993
waiting,76,7.8608623
waiting,77,7.825757
waiting,78,7.819569
waiting,79,7.8132915
waiting,80,7.818673
waiting,81,7.7893023
waiting,82,7.787109
waiting,83,7.7634516
waiting,84,7.774901
waiting,85,7.7540736
waiting,86,7.733441
waiting,87,7.7207565
waiting,88,7.7178035
waiting,89,7.699803
waiting,90,7.657608
waiting,91,7.6573677
waiting,92,7.670128
waiting,93,7.771669
waiting,94,7.8151073
waiting,95,7.788419
waiting,96,7.848281
waiting,97,7.9015617
waiting,98,7.932082
waiting,99,7.9526057
act,frame,error
walkingdog,0,0.0
walkingdog,1,0.054163564
walkingdog,2,0.06447467
walkingdog,3,0.045813687
walkingdog,4,0.069810435
walkingdog,5,0.05608688
walkingdog,6,0.07222267
walkingdog,7,0.08905481
walkingdog,8,0.051998008
walkingdog,9,0.07082746
walkingdog,10,0.06026618
walkingdog,11,0.8438417
walkingdog,12,1.7225263
walkingdog,13,2.3541687
walkingdog,14,2.7546813
walkingdog,15,2.9494014
walkingdog,16,3.1911855
walkingdog,17,3.4149568
walkingdog,18,3.6350653
walkingdog,19,3.8746784
walkingdog,20,4.032522
walkingdog,21,4.144403
walkingdog,22,4.312975
walkingdog,23,4.503042
walkingdog,24,4.7030473
walkingdog,25,4.8101835
walkingdog,26,4.907661
walkingdog,27,5.0637875
walkingdog,28,5.139445
walkingdog,29,5.265072
walkingdog,30,5.2809753
walkingdog,31,5.2776036
walkingdog,32,5.322104
walkingdog,33,5.3492827
walkingdog,34,5.359684
walkingdog,35,5.3856297
walkingdog,36,5.497737
walkingdog,37,5.5502715
walkingdog,38,5.548175
walkingdog,39,5.4420342
walkingdog,40,5.4686165
walkingdog,41,5.5446663
walkingdog,42,5.576657
walkingdog,43,5.565845
walkingdog,44,5.5166917
walkingdog,45,5.491147
walkingdog,46,5.4243617
walkingdog,47,5.382537
walkingdog,48,5.32452
walkingdog,49,5.3584104
walkingdog,50,5.4105067
walkingdog,51,5.5330415
walkingdog,52,5.6553106
walkingdog,53,5.7389984
walkingdog,54,5.8634996
walkingdog,55,5.841771
walkingdog,56,5.806171
walkingdog,57,5.750849
walkingdog,58,5.7088842
walkingdog,59,5.678673
walkingdog,60,5.761646
walkingdog,61,5.804724
walkingdog,62,5.76655
walkingdog,63,5.726106
walkingdog,64,5.787156
walkingdog,65,5.952431
walkingdog,66,6.0331597
walkingdog,67,6.134918
walkingdog,68,6.154319
walkingdog,69,6.2719917
walkingdog,70,6.3325605
walkingdog,71,6.3974056
walkingdog,72,6.4120054
walkingdog,73,6.4365635
walkingdog,74,6.4303966
walkingdog,75,6.449965
walkingdog,76,6.5002737
walkingdog,77,6.657463
walkingdog,78,6.7185545
walkingdog,79,6.713125
walkingdog,80,6.782987
walkingdog,81,6.918767
walkingdog,82,6.899515
walkingdog,83,6.9528456
walkingdog,84,7.010079
walkingdog,85,7.0512877
walkingdog,86,7.1085668
walkingdog,87,7.137107
walkingdog,88,6.9682865
walkingdog,89,6.7665205
walkingdog,90,6.5270023
walkingdog,91,6.339329
walkingdog,92,6.3057
walkingdog,93,6.2943273
walkingdog,94,6.2581325
walkingdog,95,6.2892213
walkingdog,96,6.3081846
walkingdog,97,6.2572055
walkingdog,98,6.2434397
walkingdog,99,6.2094717
act,frame,error
walkingtogether,0,0.0
walkingtogether,1,0.04858515
walkingtogether,2,0.06555152
walkingtogether,3,0.043372
walkingtogether,4,0.06178554
walkingtogether,5,0.05622235
walkingtogether,6,0.06541542
walkingtogether,7,0.077878945
walkingtogether,8,0.049971823
walkingtogether,9,0.07463276
walkingtogether,10,0.064569816
walkingtogether,11,0.3675089
walkingtogether,12,0.7404877
walkingtogether,13,1.1884419
walkingtogether,14,1.6100758
walkingtogether,15,1.8642528
walkingtogether,16,2.057844
walkingtogether,17,2.1388233
walkingtogether,18,2.1810756
walkingtogether,19,2.2070773
walkingtogether,20,2.2507586
walkingtogether,21,2.260108
walkingtogether,22,2.2762513
walkingtogether,23,2.3366385
walkingtogether,24,2.4446344
walkingtogether,25,2.5566387
walkingtogether,26,2.6310978
walkingtogether,27,2.6712015
walkingtogether,28,2.724276
walkingtogether,29,2.7363148
walkingtogether,30,2.6918015
walkingtogether,31,2.7249181
walkingtogether,32,2.7768164
walkingtogether,33,2.9210594
walkingtogether,34,3.19554
walkingtogether,35,3.5336547
walkingtogether,36,3.731138
walkingtogether,37,3.7609422
walkingtogether,38,3.7612412
walkingtogether,39,3.686357
walkingtogether,40,3.597461
walkingtogether,41,3.5545683
walkingtogether,42,3.485306
walkingtogether,43,3.4341776
walkingtogether,44,3.4533737
walkingtogether,45,3.4307761
walkingtogether,46,3.4033346
walkingtogether,47,3.2910385
walkingtogether,48,3.1828096
walkingtogether,49,3.055863
walkingtogether,50,2.9939103
walkingtogether,51,2.9654408
walkingtogether,52,3.0627668
walkingtogether,53,3.1913917
walkingtogether,54,3.3360298
walkingtogether,55,3.4149864
walkingtogether,56,3.4582486
walkingtogether,57,3.514041
walkingtogether,58,3.5343027
walkingtogether,59,3.5629423
walkingtogether,60,3.5870554
walkingtogether,61,3.6342816
walkingtogether,62,3.7310874
walkingtogether,63,3.8065133
walkingtogether,64,3.913317
walkingtogether,65,3.934582
walkingtogether,66,3.925392
walkingtogether,67,3.9223967
walkingtogether,68,3.912514
walkingtogether,69,3.9933167
walkingtogether,70,3.9354105
walkingtogether,71,3.8893445
walkingtogether,72,3.8703618
walkingtogether,73,3.8855615
walkingtogether,74,3.9388714
walkingtogether,75,3.936616
walkingtogether,76,3.8995798
walkingtogether,77,3.908064
walkingtogether,78,3.8657396
walkingtogether,79,3.8000898
walkingtogether,80,3.7441118
walkingtogether,81,3.7454357
walkingtogether,82,3.743434
walkingtogether,83,3.7406816
walkingtogether,84,3.7804613
walkingtogether,85,3.7509253
walkingtogether,86,3.6699443
walkingtogether,87,3.656043
walkingtogether,88,3.5820932
walkingtogether,89,3.5732498
walkingtogether,90,3.5784235
walkingtogether,91,3.5957358
walkingtogether,92,3.651196
walkingtogether,93,3.6952868
walkingtogether,94,3.7618012
walkingtogether,95,3.7966185
walkingtogether,96,3.7848527
walkingtogether,97,3.818366
walkingtogether,98,3.8383477
walkingtogether,99,3.8834794
